"LAKE_ID","SAMPLE_DATE","year","month","decade","combined","Result.Value"
"0906BUT0054",1986-08-14,1986,8,1980,"CHLOROPHYLL A_OW_T",10.6
"0906BUT0054",2013-06-09,2013,6,2010,"CHLOROPHYLL A_OW_T",7.1
"0906BUT0054",2010-07-05,2010,7,2010,"CHLOROPHYLL A_OW_T",6
"0906BUT0054",1986-08-08,1986,8,1980,"CHLOROPHYLL A_OW_T",11.3
"0906BUT0054",2016-07-17,2016,7,2010,"CHLOROPHYLL A_OW_T",5.7
"0906BUT0054",2013-06-23,2013,6,2010,"CHLOROPHYLL A_OW_T",7.6
"0906BUT0054",2009-06-21,2009,6,2000,"CHLOROPHYLL A_OW_T",3.2
"0906BUT0054",1995-10-23,1995,10,1990,"CHLOROPHYLL A_OW_T",3.17
"0906BUT0054",1987-06-27,1987,6,1980,"CHLOROPHYLL A_OW_T",12.6
"0906BUT0054",2000-08-21,2000,8,2000,"CHLOROPHYLL A_OW_T",17.1
"0906BUT0054",2015-09-07,2015,9,2010,"CHLOROPHYLL A_OW_T",10.2
"0906BUT0054",2008-08-19,2008,8,2000,"CHLOROPHYLL A_OW_T",1.4
"0906BUT0054",2020-08-16,2020,8,2020,"CHLOROPHYLL A_OW_T",7.628
"0906BUT0054",1988-08-09,1988,8,1980,"CHLOROPHYLL A_OW_T",17.8
"0906BUT0054",2016-06-19,2016,6,2010,"CHLOROPHYLL A_OW_T",2.7
"0906BUT0054",2014-08-11,2014,8,2010,"CHLOROPHYLL A_OW_T",6.2
"0906BUT0054",2003-06-24,2003,6,2000,"CHLOROPHYLL A_OW_T",5.3
"0906BUT0054",2013-08-20,2013,8,2010,"CHLOROPHYLL A_OW_T",13.6
"0906BUT0054",1996-08-12,1996,8,1990,"CHLOROPHYLL A_OW_T",19.1
"0906BUT0054",1994-09-16,1994,9,1990,"CHLOROPHYLL A_OW_T",18
"0906BUT0054",2012-09-09,2012,9,2010,"CHLOROPHYLL A_OW_T",9.7
"0906BUT0054",2009-08-30,2009,8,2000,"CHLOROPHYLL A_OW_T",12
"0906BUT0054",2005-07-19,2005,7,2000,"CHLOROPHYLL A_OW_T",5.6
"0906BUT0054",2009-07-19,2009,7,2000,"CHLOROPHYLL A_OW_T",6.72
"0906BUT0054",2009-07-05,2009,7,2000,"CHLOROPHYLL A_OW_T",1.74
"0906BUT0054",2017-06-18,2017,6,2010,"CHLOROPHYLL A_OW_T",2.4
"0906BUT0054",2012-07-21,2012,7,2010,"CHLOROPHYLL A_OW_T",3.3
"0906BUT0054",1987-08-03,1987,8,1980,"CHLOROPHYLL A_OW_T",27.4
"0906BUT0054",1986-09-03,1986,9,1980,"CHLOROPHYLL A_OW_T",1.63
"0906BUT0054",1996-09-09,1996,9,1990,"CHLOROPHYLL A_OW_T",32.3
"0906BUT0054",1989-09-18,1989,9,1980,"CHLOROPHYLL A_OW_T",34.8
"0906BUT0054",2005-10-31,2005,10,2000,"CHLOROPHYLL A_OW_T",7.8
"0906BUT0054",2001-09-05,2001,9,2000,"CHLOROPHYLL A_OW_T",7.37
"0906BUT0054",1987-08-18,1987,8,1980,"CHLOROPHYLL A_OW_T",17
"0906BUT0054",1994-08-28,1994,8,1990,"CHLOROPHYLL A_OW_T",7.68
"0906BUT0054",1998-10-05,1998,10,1990,"CHLOROPHYLL A_OW_T",11.5
"0906BUT0054",2017-08-28,2017,8,2010,"CHLOROPHYLL A_OW_T",6.1
"0906BUT0054",2012-07-29,2012,7,2010,"CHLOROPHYLL A_OW_T",3.9
"0906BUT0054",2003-07-22,2003,7,2000,"CHLOROPHYLL A_OW_T",7.6
"0906BUT0054",1987-08-24,1987,8,1980,"CHLOROPHYLL A_OW_T",23.7
"0906BUT0054",2002-07-24,2002,7,2000,"CHLOROPHYLL A_OW_T",15
"0906BUT0054",1989-08-28,1989,8,1980,"CHLOROPHYLL A_OW_T",14.8
"0906BUT0054",1990-08-15,1990,8,1990,"CHLOROPHYLL A_OW_T",8.74
"0906BUT0054",2019-07-05,2019,7,2010,"CHLOROPHYLL A_OW_T",3.168
"0906BUT0054",2007-09-14,2007,9,2000,"CHLOROPHYLL A_OW_T",0.32
"0906BUT0054",1998-09-21,1998,9,1990,"CHLOROPHYLL A_OW_T",11.6
"0906BUT0054",2018-06-25,2018,6,2010,"CHLOROPHYLL A_OW_T",1.8
"0906BUT0054",1999-07-19,1999,7,1990,"CHLOROPHYLL A_OW_T",8.25
"0906BUT0054",2020-09-12,2020,9,2020,"CHLOROPHYLL A_OW_T",13.91
"0906BUT0054",2004-06-23,2004,6,2000,"CHLOROPHYLL A_OW_T",4.1
"0906BUT0054",2010-07-20,2010,7,2010,"CHLOROPHYLL A_OW_T",8.2
"0906BUT0054",2017-07-04,2017,7,2010,"CHLOROPHYLL A_OW_T",2.8
"0906BUT0054",1999-09-01,1999,9,1990,"CHLOROPHYLL A_OW_T",10.4
"0906BUT0054",2019-08-19,2019,8,2010,"CHLOROPHYLL A_OW_T",12.888
"0906BUT0054",1989-09-11,1989,9,1980,"CHLOROPHYLL A_OW_T",9.91
"0906BUT0054",2012-08-13,2012,8,2010,"CHLOROPHYLL A_OW_T",6.5
"0906BUT0054",2004-08-04,2004,8,2000,"CHLOROPHYLL A_OW_T",8.1
"0906BUT0054",2000-09-12,2000,9,2000,"CHLOROPHYLL A_OW_T",15.6
"0906BUT0054",1998-08-26,1998,8,1990,"CHLOROPHYLL A_OW_T",15.2
"0906BUT0054",2002-09-29,2002,9,2000,"CHLOROPHYLL A_OW_T",9.3
"0906BUT0054",1990-08-02,1990,8,1990,"CHLOROPHYLL A_OW_T",3.78
"0906BUT0054",1992-09-12,1992,9,1990,"CHLOROPHYLL A_OW_T",1.68
"0906BUT0054",1987-09-21,1987,9,1980,"CHLOROPHYLL A_OW_T",20.3
"0906BUT0054",2015-08-25,2015,8,2010,"CHLOROPHYLL A_OW_T",9
"0906BUT0054",1990-09-10,1990,9,1990,"CHLOROPHYLL A_OW_T",16.1
"0906BUT0054",1990-07-02,1990,7,1990,"CHLOROPHYLL A_OW_T",7.95
"0906BUT0054",2017-07-31,2017,7,2010,"CHLOROPHYLL A_OW_T",3.9
"0906BUT0054",1992-08-15,1992,8,1990,"CHLOROPHYLL A_OW_T",11.8
"0906BUT0054",1988-08-15,1988,8,1980,"CHLOROPHYLL A_OW_T",17.8
"0906BUT0054",2008-07-08,2008,7,2000,"CHLOROPHYLL A_OW_T",1.12
"0906BUT0054",1992-06-19,1992,6,1990,"CHLOROPHYLL A_OW_T",4.11
"0906BUT0054",2018-08-19,2018,8,2010,"CHLOROPHYLL A_OW_T",8.6
"0906BUT0054",2014-06-08,2014,6,2010,"CHLOROPHYLL A_OW_T",3.7
"0906BUT0054",1998-08-11,1998,8,1990,"CHLOROPHYLL A_OW_T",9.72
"0906BUT0054",2015-07-26,2015,7,2010,"CHLOROPHYLL A_OW_T",7.3
"0906BUT0054",2018-08-05,2018,8,2010,"CHLOROPHYLL A_OW_T",3.2
"0906BUT0054",1996-07-23,1996,7,1990,"CHLOROPHYLL A_OW_T",24
"0906BUT0054",1993-08-08,1993,8,1990,"CHLOROPHYLL A_OW_T",5.85
"0906BUT0054",2014-07-20,2014,7,2010,"CHLOROPHYLL A_OW_T",6.7
"0906BUT0054",2015-07-12,2015,7,2010,"CHLOROPHYLL A_OW_T",3.9
"0906BUT0054",1996-06-17,1996,6,1990,"CHLOROPHYLL A_OW_T",4.4
"0906BUT0054",1994-07-17,1994,7,1990,"CHLOROPHYLL A_OW_T",32.9
"0906BUT0054",2012-06-15,2012,6,2010,"CHLOROPHYLL A_OW_T",8
"0906BUT0054",1986-08-21,1986,8,1980,"CHLOROPHYLL A_OW_T",17.7
"0906BUT0054",1988-09-06,1988,9,1980,"CHLOROPHYLL A_OW_T",10.4
"0906BUT0054",2013-07-07,2013,7,2010,"CHLOROPHYLL A_OW_T",9
"0906BUT0054",1993-10-14,1993,10,1990,"CHLOROPHYLL A_OW_T",16
"0906BUT0054",2016-08-14,2016,8,2010,"CHLOROPHYLL A_OW_T",18.5
"0906BUT0054",2019-06-24,2019,6,2010,"CHLOROPHYLL A_OW_T",2.576
"0906BUT0054",1992-07-18,1992,7,1990,"CHLOROPHYLL A_OW_T",5.52
"0906BUT0054",2018-07-23,2018,7,2010,"CHLOROPHYLL A_OW_T",2.7
"0906BUT0054",2006-07-26,2006,7,2000,"CHLOROPHYLL A_OW_T",0.09
"0906BUT0054",1986-07-17,1986,7,1980,"CHLOROPHYLL A_OW_T",2.37
"0906BUT0054",1989-07-31,1989,7,1980,"CHLOROPHYLL A_OW_T",19.3
"0906BUT0054",2014-05-21,2014,5,2010,"CHLOROPHYLL A_OW_T",1.3
"0906BUT0054",2020-06-22,2020,6,2020,"CHLOROPHYLL A_OW_T",1.3602
"0906BUT0054",1989-09-05,1989,9,1980,"CHLOROPHYLL A_OW_T",12
"0906BUT0054",2009-09-27,2009,9,2000,"CHLOROPHYLL A_OW_T",8.7
"0906BUT0054",1997-06-04,1997,6,1990,"CHLOROPHYLL A_OW_T",2.93
"0906BUT0054",2016-07-03,2016,7,2010,"CHLOROPHYLL A_OW_T",1.8
"0906BUT0054",2010-10-01,2010,10,2010,"CHLOROPHYLL A_OW_T",14.3
"0906BUT0054",2004-08-17,2004,8,2000,"CHLOROPHYLL A_OW_T",8.7
"0906BUT0054",2009-08-16,2009,8,2000,"CHLOROPHYLL A_OW_T",9.8
"0906BUT0054",1998-07-13,1998,7,1990,"CHLOROPHYLL A_OW_T",5.92
"0906BUT0054",1999-06-23,1999,6,1990,"CHLOROPHYLL A_OW_T",2.2
"0906BUT0054",1997-09-15,1997,9,1990,"CHLOROPHYLL A_OW_T",0.68
"0906BUT0054",2017-09-25,2017,9,2010,"CHLOROPHYLL A_OW_T",3.4
"0906BUT0054",1999-09-13,1999,9,1990,"CHLOROPHYLL A_OW_T",11.6
"0906BUT0054",2006-06-28,2006,6,2000,"CHLOROPHYLL A_OW_T",0.94
"0906BUT0054",2003-08-19,2003,8,2000,"CHLOROPHYLL A_OW_T",9.9
"0906BUT0054",1997-08-27,1997,8,1990,"CHLOROPHYLL A_OW_T",20.7
"0906BUT0054",1997-09-08,1997,9,1990,"CHLOROPHYLL A_OW_T",5.06
"0906BUT0054",2020-07-19,2020,7,2020,"CHLOROPHYLL A_OW_T",3.356
"0906BUT0054",1989-08-14,1989,8,1980,"CHLOROPHYLL A_OW_T",20.7
"0906BUT0054",1988-08-30,1988,8,1980,"CHLOROPHYLL A_OW_T",18.5
"0906BUT0054",2006-08-22,2006,8,2000,"CHLOROPHYLL A_OW_T",26.8
"0906BUT0054",1995-07-19,1995,7,1990,"CHLOROPHYLL A_OW_T",8.83
"0906BUT0054",2016-07-31,2016,7,2010,"CHLOROPHYLL A_OW_T",1
"0906BUT0054",2016-08-28,2016,8,2010,"CHLOROPHYLL A_OW_T",13.6
"0906BUT0054",2020-08-31,2020,8,2020,"CHLOROPHYLL A_OW_T",12.092
"0906BUT0054",2007-07-31,2007,7,2000,"CHLOROPHYLL A_OW_T",3.64
"0906BUT0054",2003-09-02,2003,9,2000,"CHLOROPHYLL A_OW_T",13.7
"0906BUT0054",1987-07-20,1987,7,1980,"CHLOROPHYLL A_OW_T",14.2
"0906BUT0054",1999-08-02,1999,8,1990,"CHLOROPHYLL A_OW_T",11.2
"0906BUT0054",1986-07-24,1986,7,1980,"CHLOROPHYLL A_OW_T",3.48
"0906BUT0054",1986-09-10,1986,9,1980,"CHLOROPHYLL A_OW_T",6.22
"0906BUT0054",2008-09-29,2008,9,2000,"CHLOROPHYLL A_OW_T",1.75
"0906BUT0054",1987-08-01,1987,8,1980,"CHLOROPHYLL A_OW_T",20.7
"0906BUT0054",2006-10-09,2006,10,2000,"CHLOROPHYLL A_OW_T",21.55
"0906BUT0054",2007-09-30,2007,9,2000,"CHLOROPHYLL A_OW_T",3.48
"0906BUT0054",2018-09-02,2018,9,2010,"CHLOROPHYLL A_OW_T",7.6
"0906BUT0054",2012-08-26,2012,8,2010,"CHLOROPHYLL A_OW_T",11.6
"0906BUT0054",2002-08-07,2002,8,2000,"CHLOROPHYLL A_OW_T",32.8
"0906BUT0054",1986-07-03,1986,7,1980,"CHLOROPHYLL A_OW_T",2.15
"0906BUT0054",2015-05-31,2015,5,2010,"CHLOROPHYLL A_OW_T",4.7
"0906BUT0054",2019-06-08,2019,6,2010,"CHLOROPHYLL A_OW_T",2.962
"0906BUT0054",2000-08-08,2000,8,2000,"CHLOROPHYLL A_OW_T",12.2
"0906BUT0054",1988-08-01,1988,8,1980,"CHLOROPHYLL A_OW_T",16.3
"0906BUT0054",2012-09-23,2012,9,2010,"CHLOROPHYLL A_OW_T",8.2
"0906BUT0054",2013-09-01,2013,9,2010,"CHLOROPHYLL A_OW_T",9.9
"0906BUT0054",2019-07-20,2019,7,2010,"CHLOROPHYLL A_OW_T",5.382
"0906BUT0054",1986-06-22,1986,6,1980,"CHLOROPHYLL A_OW_T",3.26
"0906BUT0054",2014-07-06,2014,7,2010,"CHLOROPHYLL A_OW_T",7.1
"0906BUT0054",2010-06-21,2010,6,2010,"CHLOROPHYLL A_OW_T",2.8
"0906BUT0054",1989-09-26,1989,9,1980,"CHLOROPHYLL A_OW_T",12.5
"0906BUT0054",2010-08-01,2010,8,2010,"CHLOROPHYLL A_OW_T",16.7
"0906BUT0054",1988-08-23,1988,8,1980,"CHLOROPHYLL A_OW_T",13.5
"0906BUT0054",2000-09-19,2000,9,2000,"CHLOROPHYLL A_OW_T",11.2
"0906BUT0054",2020-08-01,2020,8,2020,"CHLOROPHYLL A_OW_T",5.284
"0906BUT0054",1989-07-11,1989,7,1980,"CHLOROPHYLL A_OW_T",12.6
"0906BUT0054",1989-06-20,1989,6,1980,"CHLOROPHYLL A_OW_T",13.6
"0906BUT0054",1988-07-25,1988,7,1980,"CHLOROPHYLL A_OW_T",22.2
"0906BUT0054",1990-07-17,1990,7,1990,"CHLOROPHYLL A_OW_T",4.72
"0906BUT0054",2008-07-22,2008,7,2000,"CHLOROPHYLL A_OW_T",4.5
"0906BUT0054",2004-09-14,2004,9,2000,"CHLOROPHYLL A_OW_T",8.3
"0906BUT0054",2013-09-15,2013,9,2010,"CHLOROPHYLL A_OW_T",9.5
"0906BUT0054",1990-08-27,1990,8,1990,"CHLOROPHYLL A_OW_T",5.86
"0906BUT0054",1988-09-19,1988,9,1980,"CHLOROPHYLL A_OW_T",6.88
"0906BUT0054",1988-07-11,1988,7,1980,"CHLOROPHYLL A_OW_T",6.81
"0906BUT0054",2010-09-06,2010,9,2010,"CHLOROPHYLL A_OW_T",16.2
"0906BUT0054",1987-07-12,1987,7,1980,"CHLOROPHYLL A_OW_T",5.9
"0906BUT0054",2015-06-28,2015,6,2010,"CHLOROPHYLL A_OW_T",4.9
"0906BUT0054",2013-08-11,2013,8,2010,"CHLOROPHYLL A_OW_T",15.8
"0906BUT0054",1996-08-26,1996,8,1990,"CHLOROPHYLL A_OW_T",16.5
"0906BUT0054",2000-06-19,2000,6,2000,"CHLOROPHYLL A_OW_T",3.4
"0906BUT0054",1987-09-14,1987,9,1980,"CHLOROPHYLL A_OW_T",12.7
"0906BUT0054",1998-06-28,1998,6,1990,"CHLOROPHYLL A_OW_T",2.85
"0906BUT0054",2003-08-04,2003,8,2000,"CHLOROPHYLL A_OW_T",8.2
"0906BUT0054",2017-09-10,2017,9,2010,"CHLOROPHYLL A_OW_T",3.4
"0906BUT0054",1989-07-17,1989,7,1980,"CHLOROPHYLL A_OW_T",11.6
"0906BUT0054",2003-09-30,2003,9,2000,"CHLOROPHYLL A_OW_T",8.3
"0906BUT0054",1987-09-07,1987,9,1980,"CHLOROPHYLL A_OW_T",31.8
"0906BUT0054",2014-09-07,2014,9,2010,"CHLOROPHYLL A_OW_T",10.2
"0906BUT0054",2015-08-09,2015,8,2010,"CHLOROPHYLL A_OW_T",8.1
"0906BUT0054",1986-09-17,1986,9,1980,"CHLOROPHYLL A_OW_T",1.44
"0906BUT0054",2008-06-24,2008,6,2000,"CHLOROPHYLL A_OW_T",0.52
"0906BUT0054",1987-08-10,1987,8,1980,"CHLOROPHYLL A_OW_T",20.7
"0906BUT0054",2009-08-09,2009,8,2000,"CHLOROPHYLL A_OW_T",5.18
"0906BUT0054",2005-09-20,2005,9,2000,"CHLOROPHYLL A_OW_T",18.3
"0906BUT0054",2006-08-09,2006,8,2000,"CHLOROPHYLL A_OW_T",11.62
"0906BUT0054",1996-07-10,1996,7,1990,"CHLOROPHYLL A_OW_T",20.3
"0906BUT0054",2020-07-06,2020,7,2020,"CHLOROPHYLL A_OW_T",2.478
"0906BUT0054",1994-10-12,1994,10,1990,"CHLOROPHYLL A_OW_T",40.7
"0906BUT0054",2019-08-04,2019,8,2010,"CHLOROPHYLL A_OW_T",12.432
"0906BUT0054",2005-08-22,2005,8,2000,"CHLOROPHYLL A_OW_T",14.1
"0906BUT0054",2004-09-28,2004,9,2000,"CHLOROPHYLL A_OW_T",4.8
"0906BUT0054",2008-08-05,2008,8,2000,"CHLOROPHYLL A_OW_T",7.57
"0906BUT0054",1993-07-11,1993,7,1990,"CHLOROPHYLL A_OW_T",1.43
"0906BUT0054",2019-09-01,2019,9,2010,"CHLOROPHYLL A_OW_T",13.134
"0906BUT0054",2003-07-08,2003,7,2000,"CHLOROPHYLL A_OW_T",6.7
"0906BUT0054",1997-06-30,1997,6,1990,"CHLOROPHYLL A_OW_T",2.84
"0906BUT0054",1995-09-09,1995,9,1990,"CHLOROPHYLL A_OW_T",48.8
"0906BUT0054",2004-08-31,2004,8,2000,"CHLOROPHYLL A_OW_T",9.6
"0906BUT0054",2018-06-10,2018,6,2010,"CHLOROPHYLL A_OW_T",1.3
"0906BUT0054",2006-07-12,2006,7,2000,"CHLOROPHYLL A_OW_T",0.1
"0906BUT0054",2006-09-05,2006,9,2000,"CHLOROPHYLL A_OW_T",13.2
"0906BUT0054",2016-06-09,2016,6,2010,"CHLOROPHYLL A_OW_T",2.7
"0906BUT0054",2009-09-14,2009,9,2000,"CHLOROPHYLL A_OW_T",8.2
"0906BUT0054",2004-07-06,2004,7,2000,"CHLOROPHYLL A_OW_T",4.6
"0906BUT0054",2014-08-24,2014,8,2010,"CHLOROPHYLL A_OW_T",8.2
"0906BUT0054",2002-09-05,2002,9,2000,"CHLOROPHYLL A_OW_T",17
"0906BUT0054",2008-09-02,2008,9,2000,"CHLOROPHYLL A_OW_T",5.74
"0906BUT0054",2002-06-26,2002,6,2000,"CHLOROPHYLL A_OW_T",6.5
"0906BUT0054",2015-09-07,2015,9,2010,"PHOSPHORUS_OW_T",0.0248
"0906BUT0054",2006-09-18,2006,9,2000,"PHOSPHORUS_OW_T",0.0186
"0906BUT0054",1999-06-23,1999,6,1990,"PHOSPHORUS_OW_T",0.011
"0906BUT0054",2018-08-19,2018,8,2010,"PHOSPHORUS_OW_T",0.0126
"0906BUT0054",2018-05-28,2018,5,2010,"PHOSPHORUS_OW_T",0.01
"0906BUT0054",2010-06-21,2010,6,2010,"PHOSPHORUS_OW_T",0.0333
"0906BUT0054",1988-06-27,1988,6,1980,"PHOSPHORUS_OW_T",0.034
"0906BUT0054",2006-07-12,2006,7,2000,"PHOSPHORUS_OW_T",0.0837
"0906BUT0054",1990-07-17,1990,7,1990,"PHOSPHORUS_OW_T",0.013
"0906BUT0054",1993-09-12,1993,9,1990,"PHOSPHORUS_OW_T",0.029
"0906BUT0054",2007-08-21,2007,8,2000,"PHOSPHORUS_OW_T",0.0148
"0906BUT0054",1987-08-18,1987,8,1980,"PHOSPHORUS_OW_T",0.019
"0906BUT0054",2012-08-13,2012,8,2010,"PHOSPHORUS_OW_T",0.0286
"0906BUT0054",2003-09-30,2003,9,2000,"PHOSPHORUS_OW_T",0.016
"0906BUT0054",1996-09-09,1996,9,1990,"PHOSPHORUS_OW_T",0.02
"0906BUT0054",1986-08-27,1986,8,1980,"PHOSPHORUS_OW_T",0.027
"0906BUT0054",1992-07-18,1992,7,1990,"PHOSPHORUS_OW_T",0.012
"0906BUT0054",2002-07-24,2002,7,2000,"PHOSPHORUS_OW_T",0.01904
"0906BUT0054",1993-08-08,1993,8,1990,"PHOSPHORUS_OW_T",0.012
"0906BUT0054",2009-08-16,2009,8,2000,"PHOSPHORUS_OW_T",0.0177
"0906BUT0054",1987-09-21,1987,9,1980,"PHOSPHORUS_OW_T",0.012
"0906BUT0054",2009-06-21,2009,6,2000,"PHOSPHORUS_OW_T",0.0499
"0906BUT0054",2016-07-31,2016,7,2010,"PHOSPHORUS_OW_T",0.0162
"0906BUT0054",1995-06-18,1995,6,1990,"PHOSPHORUS_OW_T",0.026
"0906BUT0054",2020-08-01,2020,8,2020,"PHOSPHORUS_OW_T",0.0134
"0906BUT0054",2014-06-22,2014,6,2010,"PHOSPHORUS_OW_T",0.0156
"0906BUT0054",2009-09-27,2009,9,2000,"PHOSPHORUS_OW_T",0.016
"0906BUT0054",2020-06-22,2020,6,2020,"PHOSPHORUS_OW_T",0.00733
"0906BUT0054",2003-07-08,2003,7,2000,"PHOSPHORUS_OW_T",0.0165
"0906BUT0054",2007-09-30,2007,9,2000,"PHOSPHORUS_OW_T",0.014
"0906BUT0054",1988-08-30,1988,8,1980,"PHOSPHORUS_OW_T",0.028
"0906BUT0054",1994-09-16,1994,9,1990,"PHOSPHORUS_OW_T",0.021
"0906BUT0054",2012-09-23,2012,9,2010,"PHOSPHORUS_OW_T",0.0159
"0906BUT0054",2016-07-03,2016,7,2010,"PHOSPHORUS_OW_T",0.0138
"0906BUT0054",1997-07-14,1997,7,1990,"PHOSPHORUS_OW_T",0.016
"0906BUT0054",2012-07-29,2012,7,2010,"PHOSPHORUS_OW_T",0.0178
"0906BUT0054",2013-06-23,2013,6,2010,"PHOSPHORUS_OW_T",0.0164
"0906BUT0054",1987-08-24,1987,8,1980,"PHOSPHORUS_OW_T",0.018
"0906BUT0054",2016-08-28,2016,8,2010,"PHOSPHORUS_OW_T",0.0189
"0906BUT0054",2003-09-02,2003,9,2000,"PHOSPHORUS_OW_T",0.013
"0906BUT0054",2018-07-23,2018,7,2010,"PHOSPHORUS_OW_T",0.0107
"0906BUT0054",2000-08-08,2000,8,2000,"PHOSPHORUS_OW_T",0.015
"0906BUT0054",1992-08-15,1992,8,1990,"PHOSPHORUS_OW_T",0.017
"0906BUT0054",2018-06-10,2018,6,2010,"PHOSPHORUS_OW_T",0.0088
"0906BUT0054",1999-07-05,1999,7,1990,"PHOSPHORUS_OW_T",0.008
"0906BUT0054",1992-09-12,1992,9,1990,"PHOSPHORUS_OW_T",0.017
"0906BUT0054",1995-07-04,1995,7,1990,"PHOSPHORUS_OW_T",0.007
"0906BUT0054",2000-07-10,2000,7,2000,"PHOSPHORUS_OW_T",0.014
"0906BUT0054",2006-08-22,2006,8,2000,"PHOSPHORUS_OW_T",0.017
"0906BUT0054",2010-08-01,2010,8,2010,"PHOSPHORUS_OW_T",0.0189
"0906BUT0054",1997-09-08,1997,9,1990,"PHOSPHORUS_OW_T",0.02
"0906BUT0054",2014-06-08,2014,6,2010,"PHOSPHORUS_OW_T",0.0171
"0906BUT0054",1986-09-03,1986,9,1980,"PHOSPHORUS_OW_T",0.016
"0906BUT0054",2007-07-12,2007,7,2000,"PHOSPHORUS_OW_T",0.0276
"0906BUT0054",1989-09-05,1989,9,1980,"PHOSPHORUS_OW_T",0.018
"0906BUT0054",1998-10-05,1998,10,1990,"PHOSPHORUS_OW_T",0.012
"0906BUT0054",2017-08-27,2017,8,2010,"PHOSPHORUS_OW_T",0.0161
"0906BUT0054",2020-07-19,2020,7,2020,"PHOSPHORUS_OW_T",0.0116
"0906BUT0054",2016-07-17,2016,7,2010,"PHOSPHORUS_OW_T",0.0154
"0906BUT0054",1997-09-15,1997,9,1990,"PHOSPHORUS_OW_T",0.019
"0906BUT0054",2009-07-19,2009,7,2000,"PHOSPHORUS_OW_T",0.0142
"0906BUT0054",2001-09-26,2001,9,2000,"PHOSPHORUS_OW_T",0.0181
"0906BUT0054",2008-08-19,2008,8,2000,"PHOSPHORUS_OW_T",0.0156
"0906BUT0054",2010-10-01,2010,10,2010,"PHOSPHORUS_OW_T",0.0026
"0906BUT0054",1989-08-14,1989,8,1980,"PHOSPHORUS_OW_T",0.018
"0906BUT0054",1987-09-14,1987,9,1980,"PHOSPHORUS_OW_T",0.022
"0906BUT0054",2018-06-25,2018,6,2010,"PHOSPHORUS_OW_T",0.0111
"0906BUT0054",2015-07-26,2015,7,2010,"PHOSPHORUS_OW_T",0.0123
"0906BUT0054",2004-09-28,2004,9,2000,"PHOSPHORUS_OW_T",0.0136
"0906BUT0054",2004-08-31,2004,8,2000,"PHOSPHORUS_OW_T",0.016
"0906BUT0054",2014-08-24,2014,8,2010,"PHOSPHORUS_OW_T",0.0157
"0906BUT0054",1990-08-02,1990,8,1990,"PHOSPHORUS_OW_T",0.01
"0906BUT0054",2001-09-05,2001,9,2000,"PHOSPHORUS_OW_T",0.01844
"0906BUT0054",2005-10-31,2005,10,2000,"PHOSPHORUS_OW_T",0.0254
"0906BUT0054",2017-08-28,2017,8,2010,"PHOSPHORUS_OW_T",0.0138
"0906BUT0054",1998-09-21,1998,9,1990,"PHOSPHORUS_OW_T",0.021
"0906BUT0054",2004-08-17,2004,8,2000,"PHOSPHORUS_OW_T",0.0129
"0906BUT0054",1988-09-26,1988,9,1980,"PHOSPHORUS_OW_T",0.015
"0906BUT0054",2002-09-29,2002,9,2000,"PHOSPHORUS_OW_T",0.01638
"0906BUT0054",2012-07-01,2012,7,2010,"PHOSPHORUS_OW_T",0.0487
"0906BUT0054",2003-08-04,2003,8,2000,"PHOSPHORUS_OW_T",0.0137
"0906BUT0054",2013-06-09,2013,6,2010,"PHOSPHORUS_OW_T",0.0162
"0906BUT0054",2001-07-18,2001,7,2000,"PHOSPHORUS_OW_T",0.01095
"0906BUT0054",2018-07-08,2018,7,2010,"PHOSPHORUS_OW_T",0.0093
"0906BUT0054",2017-09-10,2017,9,2010,"PHOSPHORUS_OW_T",0.0193
"0906BUT0054",2015-05-31,2015,5,2010,"PHOSPHORUS_OW_T",0.0127
"0906BUT0054",1989-08-21,1989,8,1980,"PHOSPHORUS_OW_T",0.023
"0906BUT0054",2003-06-24,2003,6,2000,"PHOSPHORUS_OW_T",0.0152
"0906BUT0054",2004-06-23,2004,6,2000,"PHOSPHORUS_OW_T",0.18
"0906BUT0054",1989-08-07,1989,8,1980,"PHOSPHORUS_OW_T",0.024
"0906BUT0054",2017-07-17,2017,7,2010,"PHOSPHORUS_OW_T",0.0104
"0906BUT0054",2016-09-11,2016,9,2010,"PHOSPHORUS_OW_T",0.0168
"0906BUT0054",1999-08-16,1999,8,1990,"PHOSPHORUS_OW_T",0.014
"0906BUT0054",1986-06-26,1986,6,1980,"PHOSPHORUS_OW_T",0.011
"0906BUT0054",2004-08-04,2004,8,2000,"PHOSPHORUS_OW_T",0.0134
"0906BUT0054",2017-06-18,2017,6,2010,"PHOSPHORUS_OW_T",0.0105
"0906BUT0054",2009-08-09,2009,8,2000,"PHOSPHORUS_OW_T",0.0149
"0906BUT0054",2004-07-20,2004,7,2000,"PHOSPHORUS_OW_T",0.011
"0906BUT0054",2012-06-15,2012,6,2010,"PHOSPHORUS_OW_T",0.0179
"0906BUT0054",2003-08-19,2003,8,2000,"PHOSPHORUS_OW_T",0.0097
"0906BUT0054",1999-09-01,1999,9,1990,"PHOSPHORUS_OW_T",0.012
"0906BUT0054",1988-08-09,1988,8,1980,"PHOSPHORUS_OW_T",0.015
"0906BUT0054",2020-06-07,2020,6,2020,"PHOSPHORUS_OW_T",0.0105
"0906BUT0054",1994-08-28,1994,8,1990,"PHOSPHORUS_OW_T",0.021
